City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain Inches(last 3hrs),Snow Inches(last 3hrs)
451,Tawau,MY,2019-11-09 23:33:01,4.26,117.89,77.0,94,75,3.36,broken clouds,0.0,0.0
452,Hisar,IN,2019-11-09 23:33:01,29.16,75.73,66.58,29,0,4.52,clear sky,0.0,0.0
453,Zaozerne,UA,2019-11-09 23:33:01,51.37,23.94,52.45,88,79,3.69,light rain,0.25,0.0
454,Bongandanga,CD,2019-11-09 23:33:02,1.51,21.07,70.16,98,33,0.96,scattered clouds,0.0,0.0
455,Gloversville,US,2019-11-09 23:33:02,43.05,-74.34,35.6,58,75,3.36,broken clouds,0.0,0.0
456,Darlington,US,2019-11-09 23:33:02,34.3,-79.88,45.0,86,1,2.66,clear sky,0.0,0.0
457,Heihe,RU,2019-11-09 23:33:02,50.24,127.51,12.2,100,20,3.27,few clouds,0.0,0.0
458,Tyukhtet,RU,2019-11-09 23:33:02,56.54,89.31,11.37,77,100,7.63,overcast clouds,0.0,0.0
459,Mandera,ET,2019-11-09 23:33:03,3.94,41.86,78.01,23,91,1.99,moderate rain,6.56,0.0
460,Bucerias,MX,2019-11-09 23:33:03,20.76,-105.33,86.0,84,40,8.05,scattered clouds,0.0,0.0
461,Aksu,KZ,2019-11-09 23:33:03,52.04,76.93,21.2,79,100,17.9,overcast clouds,0.0,0.0
462,Saint-Augustin,CA,2019-11-09 23:33:03,45.63,-73.98,36.0,64,90,8.05,overcast clouds,0.0,0.0
463,Ludza,LV,2019-11-09 23:33:03,56.55,27.72,47.97,96,96,8.79,overcast clouds,0.0,0.0
464,Alausi,EC,2019-11-09 23:33:04,-2.2,-78.83,56.89,98,100,2.13,moderate rain,3.5,0.0
465,Verkhnevilyuysk,RU,2019-11-09 23:33:04,63.45,120.31,17.4,96,100,2.62,light snow,0.0,0.25
466,Ambulu,ID,2019-11-09 23:33:04,-8.35,113.61,78.42,81,2,4.79,clear sky,0.0,0.0
467,Banda Aceh,ID,2019-11-09 23:33:04,5.56,95.32,73.62,90,65,2.42,broken clouds,0.0,0.0
468,De Aar,ZA,2019-11-09 23:33:04,-30.65,24.01,63.45,43,93,17.54,overcast clouds,0.0,0.0
469,Kyren,RU,2019-11-09 23:33:04,51.68,102.13,10.47,97,80,4.25,light snow,0.0,0.19
470,Sao Joao Da Barra,BR,2019-11-09 23:28:25,-21.64,-41.05,75.69,89,84,5.99,light rain,0.75,0.0
471,Esmeralda,CL,2019-11-09 23:33:05,-34.33,-70.9,82.4,38,0,8.05,clear sky,0.0,0.0
472,Tuskegee,US,2019-11-09 23:33:05,32.42,-85.69,55.4,87,1,2.15,clear sky,0.0,0.0
473,Birjand,IR,2019-11-09 23:33:05,32.86,59.22,41.0,27,77,6.93,broken clouds,0.0,0.0
474,Sumenep,ID,2019-11-09 23:33:06,-7.02,113.87,84.29,66,1,4.54,clear sky,0.0,0.0
475,Kutum,SD,2019-11-09 23:33:06,14.2,24.66,68.99,23,9,8.08,clear sky,0.0,0.0
476,Rexburg,US,2019-11-09 23:33:06,43.82,-111.79,53.6,30,1,3.36,clear sky,0.0,0.0
477,San Pedro,AR,2019-11-09 23:33:06,-33.68,-59.66,70.0,68,29,5.99,scattered clouds,0.0,0.0
478,Haines Junction,CA,2019-11-09 23:33:07,60.75,-137.51,1.15,94,0,6.58,clear sky,0.0,0.0
479,Betanzos,ES,2019-11-09 23:33:07,43.28,-8.21,55.0,71,20,10.29,few clouds,0.0,0.0
480,Clovis,US,2019-11-09 23:33:07,36.83,-119.7,80.6,29,1,2.04,clear sky,0.0,0.0
481,Luau,CD,2019-11-09 23:33:07,-10.7,22.23,65.14,89,100,3.98,light rain,0.31,0.0
482,Sattur,IN,2019-11-09 23:33:07,9.35,77.92,77.0,94,40,3.04,mist,0.0,0.0
483,Fernie,CA,2019-11-09 23:33:08,49.5,-115.06,44.6,64,90,21.92,overcast clouds,0.0,0.0
484,Kungurtug,RU,2019-11-09 23:33:08,50.6,97.53,18.21,86,100,1.23,overcast clouds,0.0,0.0
485,Taltal,CL,2019-11-09 23:33:08,-25.41,-70.49,55.0,88,64,2.98,broken clouds,0.0,0.0
486,Borogontsy,RU,2019-11-09 23:33:08,62.67,131.17,-17.85,94,0,5.14,clear sky,0.0,0.0
487,Minab,IR,2019-11-09 23:33:08,27.15,57.07,66.2,82,98,20.29,light rain,0.69,0.0
488,Borovoy,RU,2019-11-09 23:33:09,63.23,52.89,11.64,88,72,4.18,broken clouds,0.0,0.0
489,Salamanca,MX,2019-11-09 23:33:09,20.57,-101.19,78.8,31,40,5.82,scattered clouds,0.0,0.0
490,Oskemen,KZ,2019-11-09 23:33:09,49.96,82.61,33.8,100,90,8.95,overcast clouds,0.0,0.0
491,Bereznik,RU,2019-11-09 23:33:09,62.86,42.71,26.15,96,100,8.05,snow,0.0,2.25
492,Malvern,GB,2019-11-09 23:29:25,52.12,-2.33,41.0,100,90,9.17,moderate rain,0.0,0.0
493,Belomorsk,RU,2019-11-09 23:33:10,64.52,34.76,32.58,96,100,7.56,light rain,0.94,0.0
494,Tambilil,PH,2019-11-09 23:33:10,5.96,124.67,83.59,56,49,1.12,scattered clouds,0.0,0.0
495,Jeremie,HT,2019-11-09 23:33:10,18.65,-74.12,71.22,93,25,0.72,light rain,0.69,0.0
496,Morganton,US,2019-11-09 23:33:10,35.75,-81.69,42.8,55,1,3.02,clear sky,0.0,0.0
497,Quelimane,MZ,2019-11-09 23:33:10,-17.88,36.89,80.6,83,40,6.93,scattered clouds,0.0,0.0
498,Xichang,CN,2019-11-09 23:33:10,27.88,102.25,41.45,96,100,5.06,light rain,2.13,0.0
499,Plavinas,LV,2019-11-09 23:33:11,56.62,25.73,46.74,95,92,6.44,overcast clouds,0.0,0.0
500,Treinta Y Tres,UY,2019-11-09 23:33:11,-33.23,-54.39,60.44,95,91,12.5,overcast clouds,0.0,0.0
501,Bom Jesus,BR,2019-11-09 23:33:11,-9.08,-44.36,78.37,52,65,2.24,broken clouds,0.0,0.0
502,Comodoro Rivadavia,AR,2019-11-09 23:30:45,-45.87,-67.48,51.8,57,19,13.87,few clouds,0.0,0.0
503,Severo-Yeniseyskiy,RU,2019-11-09 23:33:12,60.37,93.04,-10.76,95,100,7.27,overcast clouds,0.0,0.0
504,Wadi Musa,JO,2019-11-09 23:33:12,30.32,35.48,64.13,33,2,23.0,clear sky,0.0,0.0
505,Vitim,RU,2019-11-09 23:33:12,59.44,112.57,8.08,92,100,9.71,light snow,0.0,0.19
506,Wooster,US,2019-11-09 23:33:12,40.8,-81.94,37.99,47,90,5.82,overcast clouds,0.0,0.0
507,Itupeva,BR,2019-11-09 23:33:13,-23.15,-47.06,75.2,73,90,12.75,light rain,1.5,0.0
508,Ekibastuz,KZ,2019-11-09 23:33:13,51.72,75.32,21.24,95,100,16.24,snow,0.0,2.19
509,Olga,US,2019-11-09 23:33:13,34.11,-118.17,91.4,16,1,3.36,clear sky,0.0,0.0
510,Uusikaupunki,FI,2019-11-09 23:33:13,60.8,21.41,41.0,93,90,5.82,light rain,0.0,0.0
511,Netarhat,IN,2019-11-09 23:33:13,23.45,84.31,61.47,98,75,3.47,broken clouds,0.0,0.0
512,Thinadhoo,MV,2019-11-09 23:33:14,0.53,72.93,81.55,77,81,8.34,broken clouds,0.0,0.0
513,Port Hedland,AU,2019-11-09 23:31:24,-20.31,118.58,78.8,31,22,6.93,few clouds,0.0,0.0
514,Manokwari,ID,2019-11-09 23:33:14,-0.87,134.08,80.02,68,91,3.67,light rain,0.12,0.0
515,Chulman,RU,2019-11-09 23:33:14,56.84,124.9,5.11,95,100,1.99,overcast clouds,0.0,0.0
516,Alekseyevka,RU,2019-11-09 23:33:14,53.25,50.49,30.2,86,75,4.47,broken clouds,0.0,0.0
517,Dudinka,RU,2019-11-09 23:33:15,69.41,86.18,-18.41,75,86,8.95,overcast clouds,0.0,0.0
518,Bubaque,GW,2019-11-09 23:33:15,11.28,-15.83,84.02,69,0,13.13,clear sky,0.0,0.0
519,Jining,CN,2019-11-09 23:33:15,35.41,116.58,55.0,36,0,17.72,clear sky,0.0,0.0
520,Prince Rupert,CA,2019-11-09 23:33:15,54.32,-130.32,51.8,81,90,10.29,overcast clouds,0.0,0.0
521,Pacific Grove,US,2019-11-09 23:31:28,36.62,-121.92,75.0,77,1,5.82,clear sky,0.0,0.0
522,Port Pirie,AU,2019-11-09 23:33:15,-33.18,138.01,60.8,63,40,6.93,scattered clouds,0.0,0.0
523,Esil,KZ,2019-11-09 23:33:16,51.96,66.41,11.48,89,15,10.13,few clouds,0.0,0.0
524,Jalu,LY,2019-11-09 23:33:16,29.03,21.55,73.44,25,76,10.71,broken clouds,0.0,0.0
525,Bhakkar,PK,2019-11-09 23:33:16,31.63,71.07,63.3,34,0,3.22,clear sky,0.0,0.0
526,Kostomuksha,RU,2019-11-09 23:33:16,64.59,30.6,28.45,98,100,5.44,overcast clouds,0.0,0.0
527,Kapit,MY,2019-11-09 23:33:17,2.02,112.94,75.15,93,96,1.01,overcast clouds,0.0,0.0
528,Slatina,HR,2019-11-09 23:33:17,45.7,17.7,50.0,99,100,4.52,light rain,0.63,0.0
529,Zabid,YE,2019-11-09 23:33:17,14.2,44.5,58.46,50,0,1.7,clear sky,0.0,0.0
530,Half Moon Bay,US,2019-11-09 23:33:17,37.46,-122.43,75.99,82,20,3.36,haze,0.0,0.0
531,Muskegon,US,2019-11-09 23:28:55,43.23,-86.25,43.0,60,75,13.87,light rain,0.0,0.0
532,Yishui,CN,2019-11-09 23:33:18,35.78,118.63,51.57,35,34,20.92,scattered clouds,0.0,0.0
533,Sueyoshi,JP,2019-11-09 23:33:18,31.65,131.02,53.6,93,0,6.93,clear sky,0.0,0.0
534,Kawalu,ID,2019-11-09 23:33:18,-7.38,108.21,73.08,77,19,2.13,few clouds,0.0,0.0
535,Antalaha,MG,2019-11-09 23:33:18,-14.9,50.28,78.19,76,70,8.25,broken clouds,0.0,0.0
536,Nabire,ID,2019-11-09 23:33:19,-3.36,135.5,83.46,63,100,1.32,overcast clouds,0.0,0.0
537,Mekhe,SN,2019-11-09 23:33:19,15.11,-16.62,75.2,73,59,17.22,broken clouds,0.0,0.0
538,Oeiras,BR,2019-11-09 23:33:19,-7.01,-42.13,82.2,44,79,0.67,broken clouds,0.0,0.0
539,Morant Bay,JM,2019-11-09 23:33:19,17.88,-76.41,84.2,66,40,9.17,thunderstorm,0.0,0.0
540,Sharkan,RU,2019-11-09 23:33:20,57.3,53.87,24.01,86,100,4.88,overcast clouds,0.0,0.0
541,Rayong,TH,2019-11-09 23:33:20,12.68,101.28,84.0,83,20,3.36,mist,0.0,0.0
542,Riom,FR,2019-11-09 23:33:20,45.89,3.11,43.0,75,90,10.29,overcast clouds,0.0,0.0
543,Xingtai,CN,2019-11-09 23:32:53,37.07,114.49,51.58,33,0,5.5,clear sky,0.0,0.0
544,Touros,BR,2019-11-09 23:33:20,-5.2,-35.46,77.0,78,20,8.05,few clouds,0.0,0.0
545,Loandjili,CG,2019-11-09 23:33:21,-4.77,11.87,78.8,94,75,1.12,broken clouds,0.0,0.0
546,Tete,MZ,2019-11-09 23:33:21,-16.16,33.59,84.2,62,61,9.17,broken clouds,0.0,0.0
547,Robertsport,LR,2019-11-09 23:33:21,6.75,-11.37,81.93,77,99,7.29,overcast clouds,0.0,0.0
548,Khilok,RU,2019-11-09 23:33:21,51.36,110.46,26.69,90,82,8.32,broken clouds,0.0,0.0
549,Lichtenburg,ZA,2019-11-09 23:33:22,-26.15,26.16,64.31,75,8,29.04,clear sky,0.0,0.0
550,Saurimo,AO,2019-11-09 23:33:22,-9.66,20.4,66.36,93,100,2.77,overcast clouds,0.0,0.0
551,Santa Isabel Do Rio Negro,BR,2019-11-09 23:33:22,-0.41,-65.02,79.03,80,38,2.98,scattered clouds,0.0,0.0
552,Lobatse,BW,2019-11-09 23:33:22,-25.21,25.68,69.8,64,71,20.8,broken clouds,0.0,0.0
553,Gien,FR,2019-11-09 23:33:22,47.69,2.63,42.01,98,100,1.99,light rain,1.69,0.0
554,Aki,JP,2019-11-09 23:33:22,33.51,133.91,55.4,62,20,8.05,few clouds,0.0,0.0
555,Angoche,MZ,2019-11-09 23:33:23,-16.23,39.91,76.78,92,28,2.3,scattered clouds,0.0,0.0
556,Macheng,CN,2019-11-09 23:33:23,31.18,115.03,59.85,46,22,1.61,few clouds,0.0,0.0
557,Bethanien,NA,2019-11-09 23:33:23,-26.5,17.16,63.54,29,0,4.54,clear sky,0.0,0.0
558,Newcastle,AU,2019-11-09 23:33:23,-32.93,151.78,73.0,28,0,12.75,clear sky,0.0,0.0
559,Abu Zabad,SD,2019-11-09 23:33:24,12.35,29.25,76.57,17,100,15.41,overcast clouds,0.0,0.0
560,Kalmunai,LK,2019-11-09 23:31:19,7.42,81.82,79.36,83,99,7.2,overcast clouds,0.0,0.0
561,Pokrovsk,RU,2019-11-09 23:33:24,61.48,129.14,-1.86,89,100,4.16,overcast clouds,0.0,0.0
562,Ogaminana,NG,2019-11-09 23:33:24,7.6,6.2,75.96,68,100,1.19,overcast clouds,0.0,0.0
563,Carbonia,IT,2019-11-09 23:33:24,39.17,8.53,53.6,71,20,5.82,few clouds,0.0,0.0
564,Novyy Urengoy,RU,2019-11-09 23:33:26,66.08,76.63,-11.55,96,41,7.99,scattered clouds,0.0,0.0
565,Nizhniy Tsasuchey,RU,2019-11-09 23:33:26,50.52,115.13,32.68,77,99,15.14,overcast clouds,0.0,0.0
566,Huainan,CN,2019-11-09 23:33:26,32.59,117.01,59.38,47,60,11.52,broken clouds,0.0,0.0
567,Sivas,TR,2019-11-09 23:33:26,39.75,37.01,37.4,55,0,4.7,clear sky,0.0,0.0
568,Idlib,SY,2019-11-09 23:33:26,35.93,36.64,60.8,63,40,2.91,scattered clouds,0.0,0.0
569,Tual,ID,2019-11-09 23:33:27,-5.67,132.75,82.62,73,100,2.39,overcast clouds,0.0,0.0
570,Allapalli,IN,2019-11-09 23:33:27,19.43,80.06,65.41,83,0,1.14,clear sky,0.0,0.0
571,Yulara,AU,2019-11-09 23:33:27,-25.24,130.99,73.4,16,0,17.22,clear sky,0.0,0.0
572,Bucal,PH,2019-11-09 23:33:27,14.19,121.17,81.0,88,75,3.36,broken clouds,0.0,0.0
573,Solwezi,ZM,2019-11-09 23:33:27,-12.18,26.4,72.09,47,73,6.06,broken clouds,0.0,0.0
574,Zabol,IR,2019-11-09 23:33:28,31.03,61.49,54.57,37,93,13.35,overcast clouds,0.0,0.0
575,Nador,MA,2019-11-09 23:33:28,35.17,-2.93,60.8,67,61,11.41,broken clouds,0.0,0.0
576,Ocean City,US,2019-11-09 23:33:28,30.44,-86.61,62.6,59,1,4.7,clear sky,0.0,0.0
577,Jesup,US,2019-11-09 23:33:28,31.61,-81.89,51.8,62,1,4.05,clear sky,0.0,0.0
578,Waddan,LY,2019-11-09 23:33:28,29.16,16.14,65.44,56,97,11.25,light rain,0.19,0.0
579,Godalming,GB,2019-11-09 23:33:29,51.19,-0.61,46.4,93,100,5.82,mist,0.0,0.0
580,Zhuhai,CN,2019-11-09 23:33:29,40.71,112.04,26.6,92,20,4.47,mist,0.0,0.0
581,Comarapa,BO,2019-11-09 23:33:29,-17.91,-64.53,63.23,84,48,2.93,light rain,0.31,0.0
582,Bagua Grande,PE,2019-11-09 23:33:30,-5.75,-78.44,64.26,84,70,1.25,light rain,0.69,0.0
583,Malkara,TR,2019-11-09 23:33:31,40.89,26.9,58.5,90,54,2.95,broken clouds,0.0,0.0
584,Boende,CD,2019-11-09 23:33:31,-0.28,20.88,70.97,90,31,1.83,scattered clouds,0.0,0.0
585,Santiago De Cao,PE,2019-11-09 23:33:31,-7.96,-79.24,64.4,82,40,10.29,haze,0.0,0.0
586,Sunel,IN,2019-11-09 23:33:31,24.37,75.96,68.45,62,0,2.91,clear sky,0.0,0.0
587,Dzilam Gonzalez,MX,2019-11-09 23:33:31,21.28,-88.93,82.0,72,24,25.99,few clouds,0.06,0.0
588,Vytegra,RU,2019-11-09 23:33:32,61.01,36.45,36.09,95,100,9.31,light rain,0.87,0.0
589,Hit,IQ,2019-11-09 23:33:32,33.64,42.83,64.35,24,39,7.65,scattered clouds,0.0,0.0
590,Siderno,IT,2019-11-09 23:33:32,38.28,16.3,60.8,47,20,2.24,few clouds,0.0,0.0
591,Chernyshevskiy,RU,2019-11-09 23:33:32,63.01,112.47,-6.49,93,69,7.16,broken clouds,0.0,0.0
592,Yatou,CM,2019-11-09 23:33:32,3.63,9.81,80.6,83,75,4.7,thunderstorm,0.0,0.0
593,Diego De Almagro,CL,2019-11-09 23:33:33,-26.39,-70.05,60.12,40,17,0.45,few clouds,0.0,0.0
594,Knokke-Heist,BE,2019-11-09 23:33:33,51.33,3.33,41.0,93,14,6.93,few clouds,0.0,0.0
595,Abu Samrah,SY,2019-11-09 23:33:33,35.3,37.18,67.01,33,57,4.97,broken clouds,0.0,0.0
596,Araguaina,BR,2019-11-09 23:33:33,-7.19,-48.21,81.09,63,55,6.08,light rain,0.19,0.0
597,Viedma,AR,2019-11-09 23:33:33,-40.81,-62.99,54.21,57,44,8.84,scattered clouds,0.0,0.0
598,Bria,CF,2019-11-09 23:33:34,6.54,21.99,69.33,76,100,3.11,overcast clouds,0.0,0.0
599,Kemlya,RU,2019-11-09 23:33:34,54.69,45.24,30.96,82,4,9.51,clear sky,0.0,0.0
600,Ust-Nera,RU,2019-11-09 23:33:34,64.57,143.24,-4.94,96,92,6.33,overcast clouds,0.0,0.0
601,High Level,CA,2019-11-09 23:33:34,58.52,-117.13,5.0,71,40,8.05,scattered clouds,0.0,0.0
602,Isiro,CD,2019-11-09 23:33:34,2.77,27.62,66.51,97,100,1.61,overcast clouds,0.0,0.0
603,Mago,RU,2019-11-09 23:33:35,53.27,140.15,20.48,62,0,7.31,clear sky,0.0,0.0
604,Dryden,CA,2019-11-09 23:31:34,49.79,-92.84,23.0,85,90,4.7,light snow,0.0,0.0
605,Adre,TD,2019-11-09 23:33:35,13.47,22.2,73.38,19,78,15.08,broken clouds,0.0,0.0
606,Botwood,CA,2019-11-09 23:33:35,49.14,-55.34,30.2,68,40,19.46,scattered clouds,0.0,0.0
607,Manaus,BR,2019-11-09 23:32:37,-3.13,-59.98,77.0,94,75,5.82,broken clouds,0.0,0.0
608,Vondrozo,MG,2019-11-09 23:33:36,-22.82,47.32,72.63,82,100,3.58,overcast clouds,0.0,0.0
609,Tirumullaivasal,IN,2019-11-09 23:33:36,11.24,79.84,81.79,78,5,10.0,light rain,1.56,0.0
610,Ostrovnoy,RU,2019-11-09 23:33:36,68.05,39.51,17.02,94,97,3.31,overcast clouds,0.0,0.0
611,Rovaniemi,FI,2019-11-09 23:33:36,66.5,25.72,6.8,92,100,11.41,overcast clouds,0.0,0.0
612,Kununurra,AU,2019-11-09 23:33:37,-15.77,128.74,86.0,62,87,3.36,overcast clouds,0.0,0.0
613,Tokur,RU,2019-11-09 23:33:37,53.13,132.9,3.69,72,0,1.86,clear sky,0.0,0.0
614,Lexington,US,2019-11-09 23:33:37,38.05,-84.5,46.4,48,40,4.7,scattered clouds,0.0,0.0
615,Suamico,US,2019-11-09 23:33:37,44.63,-88.04,37.4,64,1,8.08,clear sky,0.0,0.0
616,Zweibrucken,DE,2019-11-09 23:33:37,49.25,7.37,36.0,95,20,3.36,few clouds,0.0,0.0
617,Beyneu,KZ,2019-11-09 23:33:38,45.32,55.19,43.92,86,0,9.44,clear sky,0.0,0.0
618,Loiza,PR,2019-11-09 23:33:38,18.43,-65.88,82.4,78,20,5.82,few clouds,0.0,0.0
619,Myrtle Beach,US,2019-11-09 23:30:04,33.7,-78.89,51.8,93,1,8.93,clear sky,0.0,0.0
620,Kuito,AO,2019-11-09 23:33:38,-12.38,16.94,64.2,87,100,2.93,overcast clouds,0.0,0.0
621,Bam,IR,2019-11-09 23:33:38,29.11,58.36,56.55,36,44,8.34,scattered clouds,0.0,0.0
622,Greenwood,CA,2019-11-09 23:33:39,49.09,-118.68,46.99,70,94,1.03,overcast clouds,0.0,0.0
623,San Vicente De Canete,PE,2019-11-09 23:33:39,-13.08,-76.38,62.35,90,78,4.88,broken clouds,0.0,0.0
624,Nathdwara,IN,2019-11-09 23:33:39,24.93,73.82,68.0,61,40,4.12,scattered clouds,0.0,0.0
625,Chumikan,RU,2019-11-09 23:33:39,54.72,135.31,14.07,38,0,15.43,clear sky,0.0,0.0
626,Chichli,IN,2019-11-09 23:33:39,22.83,78.82,64.87,71,0,1.86,clear sky,0.0,0.0
627,Juazeiro,BR,2019-11-09 23:33:40,-9.43,-40.51,91.4,22,92,8.05,overcast clouds,0.0,0.0
628,Itarema,BR,2019-11-09 23:33:40,-2.92,-39.92,78.84,76,56,12.26,broken clouds,0.0,0.0
629,Lasa,CY,2019-11-09 23:33:40,34.92,32.53,66.2,52,0,10.29,clear sky,0.0,0.0
630,Lucapa,AO,2019-11-09 23:33:40,-8.42,20.74,67.6,97,100,2.17,moderate rain,3.19,0.0
631,Laguna,BZ,2019-11-09 23:33:40,16.17,-88.94,86.0,66,40,4.7,scattered clouds,0.0,0.0
632,Kirkwall,GB,2019-11-09 23:33:42,58.98,-2.96,41.0,60,58,9.17,broken clouds,0.0,0.0
633,Vyartsilya,RU,2019-11-09 23:33:42,62.18,30.69,35.65,98,100,6.38,overcast clouds,0.0,0.0
634,Naryan-Mar,RU,2019-11-09 23:33:43,67.67,53.09,1.44,96,0,7.61,clear sky,0.0,0.0
635,Muzhi,RU,2019-11-09 23:33:43,65.4,64.7,-1.56,91,9,2.8,clear sky,0.0,0.0
636,Suntar,RU,2019-11-09 23:33:43,62.16,117.65,17.91,93,99,6.33,overcast clouds,0.0,0.0
637,Tianpeng,CN,2019-11-09 23:33:43,28.88,112.34,63.01,59,76,5.86,broken clouds,0.0,0.0
638,Gondanglegi,ID,2019-11-09 23:33:43,-7.75,112.01,80.19,71,40,6.6,scattered clouds,0.0,0.0
639,Nouakchott,MR,2019-11-09 23:33:44,18.08,-15.98,77.0,29,64,10.29,broken clouds,0.0,0.0
640,Kudymkar,RU,2019-11-09 23:33:44,59.01,54.66,21.31,69,93,4.52,overcast clouds,0.0,0.0
641,Lumsden,CA,2019-11-09 23:33:44,50.65,-104.86,17.01,72,90,17.22,overcast clouds,0.0,0.0
642,Aykhal,RU,2019-11-09 23:33:44,65.95,111.51,-9.41,83,90,4.47,light snow,0.0,0.0
643,Lima,PE,2019-11-09 23:30:36,-12.06,-77.04,66.2,82,90,12.75,overcast clouds,0.0,0.0
644,Trat,TH,2019-11-09 23:33:45,12.25,102.51,81.0,76,41,16.87,scattered clouds,0.0,0.0
645,Abonnema,NG,2019-11-09 23:33:45,4.71,6.79,75.2,94,75,3.36,thunderstorm,0.0,0.0
646,Grimstad,NO,2019-11-09 23:33:45,66.94,13.72,21.2,67,20,16.11,few clouds,0.0,0.0
647,Winnemucca,US,2019-11-09 23:33:45,40.97,-117.74,69.8,9,1,6.93,clear sky,0.0,0.0
648,Zhezkazgan,KZ,2019-11-09 23:33:45,47.8,67.71,42.08,79,94,18.19,overcast clouds,0.0,0.0
649,Sompeta,IN,2019-11-09 23:33:46,18.93,84.6,71.94,78,71,3.33,broken clouds,0.0,0.0
650,Pathein,MM,2019-11-09 23:33:46,16.78,94.73,73.56,94,86,5.79,overcast clouds,0.0,0.0
651,Erdenet,MN,2019-11-09 23:33:46,49.03,104.04,27.07,62,35,7.96,scattered clouds,0.0,0.0
652,Praia Da Vitoria,PT,2019-11-09 23:33:46,38.73,-27.07,62.6,82,0,6.2,clear sky,0.0,0.0
653,Moosomin,CA,2019-11-09 23:33:46,50.14,-101.67,16.66,88,100,14.29,overcast clouds,0.0,0.0
654,Colonia,RO,2019-11-09 23:33:47,46.6,23.97,48.2,100,75,2.24,broken clouds,0.0,0.0
655,Camacari,BR,2019-11-09 23:33:47,-12.7,-38.32,80.6,78,20,17.22,few clouds,0.0,0.0
656,Seydi,NE,2019-11-09 23:33:47,13.34,7.75,80.94,18,0,5.17,clear sky,0.0,0.0
657,Eunice,US,2019-11-09 23:33:47,30.49,-92.42,59.0,41,1,4.99,clear sky,0.0,0.0
658,Bukachacha,RU,2019-11-09 23:33:47,52.99,116.91,23.23,96,100,1.59,light snow,0.0,1.0
659,Beitbridge,ZA,2019-11-09 23:33:48,-22.21,29.99,69.71,76,100,14.97,light rain,0.13,0.0
660,Mountain Home,US,2019-11-09 23:31:57,43.13,-115.69,57.2,32,1,3.36,haze,0.0,0.0
661,San Vicente,EC,2019-11-09 23:33:48,-0.59,-80.41,75.2,83,75,11.41,broken clouds,0.0,0.0
662,Ushtobe,KZ,2019-11-09 23:33:48,45.25,77.98,43.21,52,100,4.12,overcast clouds,0.0,0.0
663,Putina,PE,2019-11-09 23:33:49,-14.91,-69.87,46.4,75,75,11.41,broken clouds,0.0,0.0
664,Kabarnet,KE,2019-11-09 23:33:49,0.5,35.74,55.65,97,56,2.06,light rain,0.88,0.0
665,Kampong Thum,KH,2019-11-09 23:33:49,12.71,104.89,69.85,87,85,6.73,overcast clouds,0.0,0.0
666,Ambon,FR,2019-11-09 23:33:49,47.55,-2.56,48.99,87,40,10.29,scattered clouds,0.0,0.0
667,Kazerun,IR,2019-11-09 23:33:49,29.62,51.65,64.71,27,0,6.11,clear sky,0.0,0.0
668,Husavik,CA,2019-11-09 23:33:50,50.56,-96.99,23.0,82,100,10.0,light snow,0.0,0.25
669,Jieshou,CN,2019-11-09 23:33:50,33.26,115.35,58.1,41,17,13.22,few clouds,0.0,0.0
670,Malanje,AO,2019-11-09 23:33:50,-9.54,16.35,65.71,96,100,2.08,light rain,1.06,0.0
671,Benemerito De Las Americas,MX,2019-11-09 23:33:50,16.52,-90.64,74.19,95,12,3.51,light rain,0.69,0.0
672,Belorechensk,RU,2019-11-09 23:33:50,44.77,39.87,44.01,93,53,4.47,broken clouds,0.0,0.0
673,Nueva Concepcion,GT,2019-11-09 23:33:51,14.2,-91.3,87.8,70,40,6.93,scattered clouds,0.0,0.0
674,Grakhovo,RU,2019-11-09 23:33:51,56.05,51.96,26.6,79,90,8.95,overcast clouds,0.0,0.0
675,Swellendam,ZA,2019-11-09 23:33:51,-34.02,20.44,60.8,87,82,11.41,broken clouds,0.0,0.0
676,Pilar,AR,2019-11-09 23:33:51,-34.46,-58.91,68.0,77,20,13.87,few clouds,0.0,0.0
677,Novo Aripuana,BR,2019-11-09 23:33:51,-5.12,-60.38,77.83,85,83,3.02,light rain,1.31,0.0
